CustomerID,Age,Gender,ContractType,SignupDate
CUST_7387,43.0,Male,Monthly,2018-08-13
CUST_7388,67.0,Male,Monthly,2022-03-21
CUST_7389,37.0,Female,Prepaid,2020-09-01
CUST_7390,61.0,Male,Yearly,2019-12-16
CUST_7391,43.0,Female,Monthly,2020-12-05
CUST_7392,62.0,Male,Monthly,2022-05-04
CUST_7393,19.0,Female,Prepaid,2018-06-14
CUST_7394,43.0,Female,Prepaid,2019-04-19
CUST_7395,30.0,Female,Prepaid,2022-03-04
CUST_7396,56.0,Female,Prepaid,2022-11-30
CUST_7397,45.0,Male,Monthly,2019-05-23
CUST_7398,59.0,Female,Yearly,2022-02-21
CUST_7399,23.0,Female,Prepaid,2023-04-25
CUST_7400,20.0,Female,Monthly,2018-03-09
CUST_7401,52.0,Female,Prepaid,2020-04-16
CUST_7402,35.0,Female,Prepaid,2018-09-11
CUST_7403,28.0,Male,Yearly,2019-12-03
CUST_7404,37.0,Female,Monthly,2023-04-27
CUST_7405,22.0,Male,Monthly,2023-05-11
CUST_7406,36.0,Male,Prepaid,2019-04-07
CUST_7407,39.0,Female,Prepaid,2019-08-27
CUST_7408,36.0,Female,Prepaid,2023-03-20
CUST_7409,43.0,Male,Prepaid,2019-12-09
CUST_7410,33.0,Male,Prepaid,2020-06-15
CUST_7411,43.0,Male,Monthly,2019-06-16
CUST_7412,58.0,Female,Prepaid,2023-02-02
CUST_7413,43.0,Male,Prepaid,2020-07-24
CUST_7414,43.0,Male,Monthly,2020-03-29
CUST_7415,42.0,Female,Yearly,2020-09-07
CUST_7416,61.0,Male,Yearly,2021-12-19
CUST_7417,52.0,Female,Yearly,2022-01-23
CUST_7418,31.0,Male,Prepaid,2018-05-07
CUST_7419,66.0,Female,Prepaid,2019-05-23
CUST_7420,36.0,Male,Yearly,2022-12-05
CUST_7421,43.0,Female,Yearly,2019-04-23
CUST_7422,43.0,Female,Monthly,2022-05-11
CUST_7423,24.0,Male,Prepaid,2019-09-28
CUST_7424,47.0,Female,Prepaid,2018-12-21
CUST_7425,36.0,Male,Yearly,2018-09-02
CUST_7426,43.0,Female,Prepaid,2020-02-04
CUST_7427,42.0,Female,Monthly,2019-05-10
CUST_7428,33.0,Female,Yearly,2020-09-28
CUST_7429,43.0,Female,Monthly,2021-12-24
CUST_7430,57.0,Female,Prepaid,2021-07-04
CUST_7431,68.0,Female,Prepaid,2021-07-09
CUST_7432,25.0,Female,Prepaid,2021-12-25
CUST_7433,35.0,Male,Monthly,2023-03-30
CUST_7434,45.0,Male,Monthly,2022-04-18
CUST_7435,43.0,Female,Prepaid,2023-02-23
CUST_7436,43.0,Female,Prepaid,2018-06-19
CUST_7437,43.0,Female,Prepaid,2022-06-21
CUST_7438,59.0,Male,Yearly,2022-06-02
CUST_7439,34.0,Female,Yearly,2023-01-07
CUST_7440,43.0,Male,Prepaid,2021-10-22
CUST_7441,30.0,Female,Yearly,2020-06-01
CUST_7442,24.0,Female,Monthly,2023-05-20
CUST_7443,44.0,Female,Monthly,2022-09-22
CUST_7444,27.0,Female,Monthly,2023-03-14
CUST_7445,51.0,Female,Monthly,2022-08-26
CUST_7446,43.0,Male,Prepaid,2022-10-25
CUST_7447,43.0,Female,Monthly,2021-09-17
CUST_7448,23.0,Male,Yearly,2021-02-15
CUST_7449,41.0,Male,Prepaid,2021-08-18
CUST_7450,35.0,Female,Prepaid,2020-12-10
CUST_7451,40.0,Female,Prepaid,2018-06-29
CUST_7452,23.0,Female,Prepaid,2019-04-11
CUST_7453,46.0,Male,Prepaid,2021-11-04
CUST_7454,43.0,Male,Monthly,2018-09-22
CUST_7455,34.0,Male,Prepaid,2018-08-03
CUST_7456,43.0,Female,Prepaid,2022-07-24
CUST_7457,41.0,Male,Yearly,2021-04-28
CUST_7458,43.0,Male,Monthly,2021-10-04
CUST_7459,43.0,Male,Prepaid,2020-05-13
CUST_7460,68.0,Female,Prepaid,2023-06-08
CUST_7461,51.0,Male,Monthly,2022-01-12
CUST_7462,45.0,Male,Monthly,2021-09-29
CUST_7463,20.0,Female,Prepaid,2019-11-19
CUST_7464,28.0,Female,Yearly,2018-01-18
CUST_7465,43.0,Female,Monthly,2020-01-09
CUST_7466,31.0,Male,Yearly,2023-04-13
CUST_7467,43.0,Male,Prepaid,2019-08-11
CUST_7468,43.0,Male,Prepaid,2023-05-10
CUST_7469,65.0,Female,Prepaid,2020-02-02
CUST_7470,38.0,Male,Prepaid,2019-10-08
CUST_7471,56.0,Female,Prepaid,2022-04-01
CUST_7472,47.0,Female,Prepaid,2018-02-25
CUST_7473,25.0,Male,Monthly,2023-04-07
CUST_7474,68.0,Male,Prepaid,2020-03-21
CUST_7475,43.0,Male,Prepaid,2020-07-05
CUST_7476,65.0,Female,Yearly,2018-07-17
CUST_7477,49.0,Female,Prepaid,2022-12-12
CUST_7478,39.0,Male,Monthly,2019-03-29
CUST_7479,24.0,Female,Monthly,2018-06-01
CUST_7480,26.0,Male,Yearly,2021-12-12
CUST_7481,43.0,Male,Yearly,2020-03-07
CUST_7482,18.0,Male,Monthly,2020-06-08
CUST_7483,46.0,Female,Yearly,2018-02-28
CUST_7484,25.0,Female,Monthly,2019-06-08
CUST_7485,43.0,Male,Monthly,2022-01-09
CUST_7486,52.0,Male,Prepaid,2019-04-17
CUST_7487,20.0,Female,Monthly,2021-04-16
CUST_7488,62.0,Male,Monthly,2021-01-28
CUST_7489,57.0,Female,Monthly,2018-02-16
CUST_7490,24.0,Male,Monthly,2019-08-22
CUST_7491,44.0,Female,Prepaid,2021-12-20
CUST_7492,18.0,Male,Prepaid,2020-08-15
CUST_7493,44.0,Female,Monthly,2018-03-30
CUST_7494,33.0,Male,Prepaid,2020-12-13
CUST_7495,55.0,Female,Prepaid,2019-07-21
CUST_7496,43.0,Female,Monthly,2021-02-14
CUST_7497,43.0,Female,Yearly,2020-04-20
CUST_7498,40.0,Female,Prepaid,2018-03-23
CUST_7499,43.0,Male,Monthly,2023-04-25
CUST_7500,43.0,Female,Prepaid,2018-02-17
CUST_7501,59.0,Female,Prepaid,2020-01-15
CUST_7502,50.0,Male,Prepaid,2021-08-25
CUST_7503,43.0,Female,Monthly,2019-03-02
CUST_7504,53.0,Male,Monthly,2018-11-15
CUST_7505,43.0,Female,Prepaid,2019-07-08
CUST_7506,58.0,Female,Monthly,2020-06-27
CUST_7507,34.0,Female,Monthly,2020-11-25
CUST_7508,52.0,Female,Prepaid,2022-03-25
CUST_7509,65.0,Female,Monthly,2020-07-28
CUST_7510,22.0,Female,Prepaid,2018-08-06
CUST_7511,65.0,Male,Prepaid,2018-03-11
CUST_7512,49.0,Male,Monthly,2019-08-12
CUST_7513,43.0,Female,Monthly,2019-09-29
CUST_7514,69.0,Female,Yearly,2018-01-21
CUST_7515,64.0,Male,Prepaid,2019-02-21
CUST_7516,52.0,Male,Prepaid,2023-02-25
CUST_7517,43.0,Female,Yearly,2018-07-06
CUST_7518,31.0,Female,Prepaid,2020-04-29
CUST_7519,43.0,Female,Monthly,2020-10-24
CUST_7520,48.0,Female,Yearly,2022-06-13
CUST_7521,48.0,Female,Monthly,2019-03-11
CUST_7522,43.0,Female,Prepaid,2020-01-14
CUST_7523,43.0,Male,Yearly,2021-08-27
CUST_7524,69.0,Female,Monthly,2021-04-20
CUST_7525,40.0,Female,Monthly,2020-05-29
CUST_7526,35.0,Male,Monthly,2019-09-17
CUST_7527,67.0,Male,Prepaid,2019-05-08
CUST_7528,43.0,Male,Prepaid,2018-09-04
CUST_7529,43.0,Male,Yearly,2021-08-08
CUST_7530,32.0,Female,Prepaid,2023-06-02
CUST_7531,32.0,Male,Monthly,2022-10-11
CUST_7532,23.0,Male,Monthly,2022-05-17
CUST_7533,44.0,Female,Prepaid,2018-10-07
CUST_7534,32.0,Male,Monthly,2018-05-16
CUST_7535,43.0,Male,Yearly,2021-08-22
CUST_7536,53.0,Female,Prepaid,2018-02-11
CUST_7537,25.0,Female,Monthly,2019-11-23
CUST_7538,43.0,Female,Monthly,2018-09-19
CUST_7539,20.0,Female,Monthly,2019-05-11
CUST_7540,64.0,Female,Prepaid,2018-04-06
CUST_7541,30.0,Female,Monthly,2020-05-03
CUST_7542,58.0,Female,Yearly,2020-09-24
CUST_7543,51.0,Male,Prepaid,2021-01-05
CUST_7544,41.0,Male,Monthly,2023-02-26
CUST_7545,57.0,Female,Yearly,2021-06-28
CUST_7546,49.0,Male,Monthly,2018-05-31
CUST_7547,43.0,Female,Monthly,2018-03-20
CUST_7548,47.0,Male,Yearly,2019-11-23
CUST_7549,69.0,Female,Prepaid,2018-09-29
CUST_7550,66.0,Male,Monthly,2019-05-09
CUST_7551,30.0,Female,Monthly,2018-07-09
CUST_7552,18.0,Male,Prepaid,2019-06-14
CUST_7553,43.0,Female,Monthly,2022-10-30
CUST_7554,43.0,Male,Prepaid,2020-06-17
CUST_7555,61.0,Male,Prepaid,2022-09-30
CUST_7556,43.0,Female,Prepaid,2021-01-03
CUST_7557,46.0,Male,Prepaid,2021-12-31
CUST_7558,51.0,Male,Prepaid,2020-03-10
CUST_7559,35.0,Male,Yearly,2021-07-07
CUST_7560,24.0,Male,Prepaid,2018-02-28
CUST_7561,46.0,Male,Monthly,2021-06-14
CUST_7562,48.0,Female,Monthly,2019-01-20
CUST_7563,43.0,Female,Prepaid,2020-12-28
CUST_7564,55.0,Male,Yearly,2018-10-16
CUST_7565,31.0,Female,Yearly,2020-02-26
CUST_7566,25.0,Male,Prepaid,2023-06-06
CUST_7567,44.0,Female,Yearly,2018-03-28
CUST_7568,19.0,Male,Monthly,2019-05-05
CUST_7569,34.0,Male,Prepaid,2022-07-13
CUST_7570,54.0,Male,Monthly,2020-01-21
CUST_7571,31.0,Male,Monthly,2022-11-22
CUST_7572,43.0,Female,Monthly,2021-11-06
CUST_7573,47.0,Female,Monthly,2019-08-16
CUST_7574,46.0,Female,Prepaid,2018-11-20
CUST_7575,37.0,Male,Yearly,2022-05-08
CUST_7576,43.0,Female,Yearly,2020-05-12
CUST_7577,39.0,Female,Monthly,2019-12-31
CUST_7578,43.0,Male,Prepaid,2018-01-11
CUST_7579,54.0,Male,Monthly,2020-01-24
CUST_7580,33.0,Male,Monthly,2019-06-04
CUST_7581,67.0,Female,Yearly,2022-10-12
CUST_7582,43.0,Female,Yearly,2023-03-16
CUST_7583,43.0,Male,Yearly,2019-08-11
CUST_7584,43.0,Female,Monthly,2020-08-05
CUST_7585,43.0,Male,Yearly,2019-04-30
CUST_7586,43.0,Female,Prepaid,2023-02-13
CUST_7587,43.0,Male,Prepaid,2022-08-06
CUST_7588,38.0,Female,Prepaid,2018-09-06
CUST_7589,56.0,Female,Yearly,2018-05-30
CUST_7590,51.0,Female,Yearly,2020-08-01
CUST_7591,47.0,Male,Prepaid,2019-07-06
CUST_7592,23.0,Male,Prepaid,2019-01-02
CUST_7593,34.0,Male,Yearly,2022-10-27
CUST_7594,43.0,Female,Monthly,2018-09-21
CUST_7595,42.0,Male,Monthly,2020-06-12
CUST_7596,22.0,Female,Monthly,2019-07-04
CUST_7597,43.0,Male,Monthly,2018-11-12
CUST_7598,37.0,Male,Yearly,2020-04-02
CUST_7599,33.0,Female,Prepaid,2020-11-03
CUST_7600,68.0,Female,Prepaid,2019-06-29
CUST_7601,58.0,Male,Prepaid,2020-07-27
CUST_7602,43.0,Male,Prepaid,2019-10-08
CUST_7603,43.0,Female,Monthly,2020-12-08
CUST_7604,26.0,Female,Yearly,2022-12-06
CUST_7605,43.0,Male,Monthly,2018-05-24
CUST_7606,59.0,Female,Yearly,2022-04-09
CUST_7607,43.0,Male,Yearly,2021-03-17
CUST_7608,26.0,Male,Monthly,2020-01-04
CUST_7609,43.0,Male,Monthly,2021-02-22
CUST_7610,53.0,Female,Monthly,2022-06-14
CUST_7611,43.0,Male,Prepaid,2019-10-29
CUST_7612,39.0,Male,Monthly,2020-08-26
CUST_7613,43.0,Female,Monthly,2019-09-04
CUST_7614,51.0,Female,Monthly,2023-06-05
CUST_7615,46.0,Female,Monthly,2019-06-21
CUST_7616,55.0,Male,Prepaid,2021-11-12
CUST_7617,63.0,Female,Monthly,2019-10-21
CUST_7618,50.0,Female,Prepaid,2020-08-07
CUST_7619,43.0,Male,Prepaid,2019-06-03
CUST_7620,24.0,Male,Monthly,2019-09-15
CUST_7621,43.0,Male,Prepaid,2022-08-08
CUST_7622,50.0,Male,Yearly,2018-05-31
CUST_7623,18.0,Female,Prepaid,2018-05-26
CUST_7624,43.0,Male,Monthly,2019-09-27
CUST_7625,43.0,Female,Monthly,2018-06-10
CUST_7626,43.0,Male,Prepaid,2018-12-16
CUST_7627,35.0,Male,Monthly,2019-03-22
CUST_7628,44.0,Female,Monthly,2019-12-13
CUST_7629,43.0,Female,Prepaid,2021-12-25
CUST_7630,49.0,Female,Prepaid,2022-10-10
CUST_7631,50.0,Male,Monthly,2023-04-20
CUST_7632,45.0,Male,Prepaid,2022-09-08
CUST_7633,43.0,Female,Monthly,2019-08-14
CUST_7634,43.0,Female,Yearly,2022-08-08
CUST_7635,53.0,Male,Prepaid,2019-10-16
CUST_7636,23.0,Female,Monthly,2021-02-27
CUST_7637,33.0,Female,Monthly,2020-05-21
CUST_7638,51.0,Male,Monthly,2019-11-06
CUST_7639,40.0,Female,Prepaid,2021-06-27
CUST_7640,67.0,Male,Monthly,2019-12-26
CUST_7641,59.0,Male,Prepaid,2023-06-07
CUST_7642,43.0,Male,Prepaid,2018-10-25
CUST_7643,66.0,Female,Monthly,2021-10-24
CUST_7644,30.0,Female,Prepaid,2023-06-02
CUST_7645,35.0,Female,Prepaid,2020-03-17
CUST_7646,30.0,Female,Prepaid,2022-11-27
CUST_7647,43.0,Male,Prepaid,2022-02-26
CUST_7648,54.0,Male,Prepaid,2022-12-01
CUST_7649,43.0,Female,Prepaid,2019-02-09
CUST_7650,43.0,Female,Prepaid,2018-07-20
CUST_7651,43.0,Female,Monthly,2023-04-22
CUST_7652,34.0,Female,Prepaid,2018-10-29
CUST_7653,32.0,Male,Monthly,2019-04-07
CUST_7654,43.0,Female,Prepaid,2020-11-25
CUST_7655,43.0,Male,Monthly,2019-07-19
CUST_7656,68.0,Female,Prepaid,2018-04-28
CUST_7657,47.0,Female,Yearly,2018-04-05
CUST_7658,51.0,Female,Monthly,2020-07-01
CUST_7659,21.0,Male,Prepaid,2022-12-06
CUST_7660,20.0,Female,Prepaid,2023-01-27
CUST_7661,43.0,Male,Monthly,2020-11-02
CUST_7662,43.0,Male,Yearly,2018-12-13
CUST_7663,43.0,Female,Monthly,2022-11-15
CUST_7664,43.0,Male,Monthly,2023-03-20
CUST_7665,43.0,Male,Prepaid,2020-02-20
CUST_7666,43.0,Male,Prepaid,2019-05-15
CUST_7667,39.0,Female,Prepaid,2019-06-08
CUST_7668,18.0,Male,Prepaid,2018-06-08
CUST_7669,43.0,Male,Prepaid,2018-12-31
CUST_7670,63.0,Female,Prepaid,2020-03-16
CUST_7671,66.0,Female,Monthly,2022-01-04
CUST_7672,69.0,Male,Monthly,2021-02-11
CUST_7673,43.0,Male,Prepaid,2020-08-27
CUST_7674,60.0,Male,Yearly,2022-08-27
CUST_7675,46.0,Male,Prepaid,2021-07-28
CUST_7676,38.0,Female,Prepaid,2023-01-13
CUST_7677,43.0,Female,Monthly,2021-12-12
CUST_7678,31.0,Male,Monthly,2019-04-04
CUST_7679,43.0,Female,Yearly,2019-07-11
CUST_7680,43.0,Male,Prepaid,2021-12-26
CUST_7681,29.0,Female,Prepaid,2020-01-19
CUST_7682,59.0,Female,Monthly,2023-02-03
CUST_7683,43.0,Male,Prepaid,2021-03-20
CUST_7684,68.0,Male,Prepaid,2023-05-19
CUST_7685,43.0,Male,Monthly,2018-10-06
CUST_7686,37.0,Male,Prepaid,2018-10-20
CUST_7687,41.0,Female,Prepaid,2021-02-04
CUST_7688,44.0,Female,Prepaid,2022-08-27
CUST_7689,43.0,Male,Prepaid,2021-01-17
CUST_7690,43.0,Female,Prepaid,2022-11-19
CUST_7691,18.0,Female,Monthly,2021-07-23
CUST_7692,66.0,Male,Prepaid,2018-07-16
CUST_7693,66.0,Male,Yearly,2022-08-01
CUST_7694,43.0,Female,Prepaid,2022-12-04
CUST_7695,64.0,Male,Yearly,2021-06-28
CUST_7696,43.0,Male,Monthly,2018-09-14
CUST_7697,36.0,Female,Prepaid,2022-06-04
CUST_7698,43.0,Female,Prepaid,2020-01-26
CUST_7699,52.0,Male,Prepaid,2019-01-17
CUST_7700,43.0,Female,Monthly,2020-10-08
CUST_7701,46.0,Male,Prepaid,2019-07-05
CUST_7702,39.0,Male,Monthly,2019-03-07
CUST_7703,43.0,Female,Monthly,2018-03-25
CUST_7704,37.0,Female,Monthly,2020-09-19
CUST_7705,43.0,Male,Monthly,2018-12-04
CUST_7706,68.0,Male,Prepaid,2020-10-27
CUST_7707,43.0,Male,Yearly,2020-08-09
CUST_7708,43.0,Female,Monthly,2020-06-19
CUST_7709,51.0,Male,Yearly,2019-08-01
CUST_7710,18.0,Female,Prepaid,2021-12-26
CUST_7711,43.0,Male,Yearly,2018-06-28
CUST_7712,47.0,Female,Yearly,2022-03-22
CUST_7713,43.0,Male,Monthly,2019-05-10
CUST_7714,43.0,Female,Monthly,2022-01-27
CUST_7715,34.0,Male,Yearly,2023-01-02
CUST_7716,55.0,Male,Yearly,2022-04-07
CUST_7717,31.0,Male,Monthly,2020-08-30
CUST_7718,40.0,Male,Prepaid,2022-02-03
CUST_7719,42.0,Female,Yearly,2022-11-20
CUST_7720,43.0,Female,Prepaid,2019-03-20
CUST_7721,43.0,Female,Prepaid,2022-11-12
CUST_7722,43.0,Female,Yearly,2018-07-15
CUST_7723,20.0,Female,Yearly,2021-08-15
CUST_7724,43.0,Male,Yearly,2023-03-01
CUST_7725,43.0,Female,Monthly,2022-06-09
CUST_7726,51.0,Female,Monthly,2022-02-16
CUST_7727,43.0,Female,Yearly,2020-01-09
CUST_7728,67.0,Female,Prepaid,2021-07-14
CUST_7729,18.0,Male,Monthly,2022-04-13
CUST_7730,43.0,Male,Monthly,2022-12-24
CUST_7731,38.0,Male,Prepaid,2021-10-10
CUST_7732,46.0,Male,Prepaid,2022-05-28
CUST_7733,23.0,Female,Prepaid,2022-03-21
CUST_7734,54.0,Female,Monthly,2020-04-27
CUST_7735,18.0,Male,Prepaid,2020-10-28
CUST_7736,68.0,Male,Monthly,2022-11-23
CUST_7737,18.0,Female,Monthly,2020-05-28
CUST_7738,43.0,Female,Monthly,2021-04-14
CUST_7739,38.0,Male,Prepaid,2019-08-01
CUST_7740,33.0,Male,Monthly,2019-06-21
CUST_7741,61.0,Male,Prepaid,2018-10-08
CUST_7742,57.0,Male,Prepaid,2021-10-07
CUST_7743,43.0,Female,Prepaid,2021-09-12
CUST_7744,33.0,Female,Monthly,2023-05-10
CUST_7745,45.0,Female,Prepaid,2018-05-15
CUST_7746,18.0,Male,Prepaid,2019-08-26
CUST_7747,43.0,Female,Prepaid,2021-09-26
CUST_7748,27.0,Female,Yearly,2021-11-13
CUST_7749,43.0,Male,Yearly,2018-08-19
CUST_7750,34.0,Male,Prepaid,2021-04-25
CUST_7751,43.0,Male,Prepaid,2021-02-16
CUST_7752,24.0,Male,Yearly,2022-08-14
CUST_7753,43.0,Male,Prepaid,2018-10-12
CUST_7754,43.0,Male,Prepaid,2021-03-21
CUST_7755,61.0,Female,Prepaid,2019-07-11
CUST_7756,32.0,Female,Yearly,2022-03-03
CUST_7757,51.0,Female,Monthly,2021-02-14
CUST_7758,63.0,Female,Prepaid,2020-03-08
CUST_7759,62.0,Female,Prepaid,2022-11-25
CUST_7760,43.0,Female,Yearly,2021-03-08
CUST_7761,31.0,Male,Monthly,2019-01-05
CUST_7762,43.0,Male,Monthly,2022-12-16
CUST_7763,33.0,Male,Prepaid,2021-08-06
CUST_7764,24.0,Female,Monthly,2018-11-16
CUST_7765,43.0,Female,Prepaid,2018-04-24
CUST_7766,36.0,Male,Monthly,2021-03-25
CUST_7767,19.0,Male,Prepaid,2021-05-11
CUST_7768,27.0,Male,Prepaid,2021-04-19
CUST_7769,43.0,Male,Monthly,2018-05-25
CUST_7770,43.0,Male,Yearly,2021-03-05
CUST_7771,54.0,Female,Prepaid,2019-06-17
CUST_7772,29.0,Female,Prepaid,2019-03-21
CUST_7773,23.0,Female,Monthly,2023-01-28
CUST_7774,39.0,Male,Monthly,2018-08-17
CUST_7775,49.0,Female,Monthly,2023-01-30
CUST_7776,58.0,Male,Monthly,2021-09-19
CUST_7777,37.0,Female,Prepaid,2020-07-14
CUST_7778,43.0,Male,Monthly,2021-08-26
CUST_7779,64.0,Male,Prepaid,2020-11-26
CUST_7780,23.0,Female,Yearly,2018-10-12
CUST_7781,43.0,Female,Monthly,2020-05-19
CUST_7782,35.0,Female,Monthly,2020-08-09
CUST_7783,43.0,Female,Prepaid,2022-05-23
CUST_7784,43.0,Female,Prepaid,2020-07-17
CUST_7785,43.0,Male,Monthly,2022-03-24
CUST_7786,43.0,Female,Prepaid,2020-04-30
CUST_7787,43.0,Female,Yearly,2021-06-09
CUST_7788,43.0,Male,Monthly,2023-05-14
CUST_7789,30.0,Female,Prepaid,2022-06-01
CUST_7790,24.0,Male,Prepaid,2022-01-01
CUST_7791,32.0,Female,Monthly,2020-03-30
CUST_7792,61.0,Female,Prepaid,2023-03-18
CUST_7793,44.0,Male,Monthly,2022-08-20
CUST_7794,43.0,Female,Monthly,2019-08-07
CUST_7795,50.0,Female,Prepaid,2022-04-26
CUST_7796,32.0,Female,Monthly,2021-12-27
CUST_7797,43.0,Female,Monthly,2021-03-18
CUST_7798,62.0,Male,Yearly,2023-04-21
CUST_7799,43.0,Male,Monthly,2020-11-10
CUST_7800,22.0,Female,Monthly,2018-12-13
CUST_7801,19.0,Female,Prepaid,2021-06-02
CUST_7802,43.0,Male,Prepaid,2019-03-30
CUST_7803,33.0,Male,Prepaid,2019-12-31
CUST_7804,40.0,Female,Monthly,2018-03-14
CUST_7805,43.0,Male,Prepaid,2022-06-30
CUST_7806,43.0,Male,Monthly,2022-06-23
CUST_7807,31.0,Male,Prepaid,2021-08-11
CUST_7808,46.0,Male,Monthly,2023-06-22
CUST_7809,43.0,Female,Monthly,2022-12-23
CUST_7810,52.0,Male,Monthly,2020-06-24
CUST_7811,32.0,Female,Yearly,2022-07-01
CUST_7812,20.0,Female,Monthly,2018-12-25
CUST_7813,40.0,Male,Prepaid,2022-09-09
CUST_7814,46.0,Female,Monthly,2022-11-02
CUST_7815,51.0,Female,Monthly,2021-11-19
CUST_7816,50.0,Male,Monthly,2022-10-03
CUST_7817,43.0,Male,Yearly,2022-01-28
CUST_7818,43.0,Male,Prepaid,2022-04-25
CUST_7819,40.0,Female,Yearly,2019-04-13
CUST_7820,43.0,Female,Prepaid,2018-04-10
CUST_7821,20.0,Female,Monthly,2020-01-03
CUST_7822,49.0,Female,Prepaid,2020-03-31
CUST_7823,43.0,Male,Prepaid,2021-10-18
CUST_7824,35.0,Female,Yearly,2023-02-16
CUST_7825,43.0,Male,Monthly,2023-04-18
CUST_7826,24.0,Male,Yearly,2018-10-26
CUST_7827,58.0,Male,Prepaid,2021-05-31
CUST_7828,43.0,Male,Monthly,2022-08-12
CUST_7829,31.0,Female,Monthly,2023-04-04
CUST_7830,69.0,Male,Prepaid,2021-07-23
CUST_7831,49.0,Female,Prepaid,2018-12-08
CUST_7832,43.0,Male,Prepaid,2020-05-01
CUST_7833,43.0,Male,Yearly,2018-09-02
CUST_7834,43.0,Male,Monthly,2022-05-20
CUST_7835,24.0,Female,Prepaid,2022-10-16
CUST_7836,43.0,Male,Prepaid,2018-08-19
CUST_7837,43.0,Male,Prepaid,2022-05-13
CUST_7838,43.0,Male,Monthly,2018-07-19
CUST_7839,53.0,Male,Yearly,2020-06-30
CUST_7840,38.0,Female,Monthly,2020-04-18
CUST_7841,43.0,Female,Prepaid,2023-01-29
CUST_7842,43.0,Male,Monthly,2022-04-25
CUST_7843,27.0,Male,Yearly,2018-05-16
CUST_7844,43.0,Female,Monthly,2020-03-20
CUST_7845,43.0,Female,Yearly,2018-04-19
CUST_7846,59.0,Female,Prepaid,2018-10-02
CUST_7847,43.0,Male,Monthly,2022-10-11
CUST_7848,43.0,Female,Monthly,2018-06-01
CUST_7849,33.0,Male,Monthly,2023-04-15
CUST_7850,43.0,Female,Monthly,2021-12-03
CUST_7851,43.0,Female,Prepaid,2021-06-14
CUST_7852,43.0,Male,Prepaid,2018-08-14
CUST_7853,43.0,Female,Yearly,2019-08-03
CUST_7854,43.0,Male,Prepaid,2022-10-15
CUST_7855,34.0,Female,Yearly,2018-02-11
CUST_7856,43.0,Male,Monthly,2021-06-23
CUST_7857,67.0,Female,Monthly,2018-01-06
CUST_7858,43.0,Female,Yearly,2018-09-02
CUST_7859,53.0,Male,Monthly,2020-07-24
CUST_7860,67.0,Male,Monthly,2019-04-21
CUST_7861,24.0,Male,Prepaid,2021-06-14
CUST_7862,30.0,Male,Yearly,2022-07-18
CUST_7863,32.0,Female,Monthly,2021-05-16
CUST_7864,42.0,Female,Monthly,2020-03-05
CUST_7865,43.0,Female,Monthly,2018-03-23
CUST_7866,39.0,Female,Prepaid,2018-04-27
CUST_7867,43.0,Female,Yearly,2019-04-29
CUST_7868,43.0,Female,Prepaid,2019-04-08
CUST_7869,43.0,Male,Prepaid,2021-03-21
CUST_7870,27.0,Female,Prepaid,2021-11-26
CUST_7871,42.0,Female,Prepaid,2018-01-28
CUST_7872,54.0,Male,Monthly,2023-02-20
CUST_7873,65.0,Female,Prepaid,2022-07-05
CUST_7874,60.0,Female,Prepaid,2021-11-19
CUST_7875,55.0,Female,Prepaid,2023-03-26
CUST_7876,58.0,Male,Monthly,2020-02-20
CUST_7877,62.0,Male,Monthly,2023-04-16
CUST_7878,43.0,Female,Monthly,2018-12-16
CUST_7879,57.0,Male,Monthly,2023-01-13
CUST_7880,63.0,Female,Monthly,2021-06-25
CUST_7881,43.0,Female,Prepaid,2021-10-14
CUST_7882,34.0,Female,Yearly,2018-06-28
CUST_7883,41.0,Male,Prepaid,2022-08-08
CUST_7884,43.0,Female,Prepaid,2022-04-16
CUST_7885,43.0,Female,Monthly,2021-07-09
CUST_7886,49.0,Female,Monthly,2018-09-19
CUST_7887,41.0,Female,Yearly,2023-06-15
CUST_7888,26.0,Female,Prepaid,2023-03-29
CUST_7889,21.0,Male,Monthly,2022-05-18
CUST_7890,43.0,Female,Monthly,2019-06-28
CUST_7891,34.0,Male,Prepaid,2020-08-14
CUST_7892,67.0,Female,Prepaid,2020-04-14
CUST_7893,43.0,Male,Monthly,2018-11-22
CUST_7894,43.0,Female,Prepaid,2020-09-06
CUST_7895,57.0,Female,Prepaid,2018-07-22
CUST_7896,43.0,Male,Prepaid,2018-09-29
CUST_7897,43.0,Male,Prepaid,2018-02-05
CUST_7898,43.0,Female,Prepaid,2022-11-27
CUST_7899,35.0,Male,Prepaid,2023-06-12
CUST_7900,46.0,Male,Prepaid,2018-04-23
CUST_7901,41.0,Female,Yearly,2022-12-19
CUST_7902,43.0,Female,Prepaid,2022-05-01
CUST_7903,62.0,Female,Monthly,2018-10-28
CUST_7904,34.0,Female,Yearly,2020-02-13
CUST_7905,35.0,Female,Yearly,2023-03-08
CUST_7906,59.0,Male,Prepaid,2019-03-28
CUST_7907,65.0,Female,Prepaid,2019-08-31
CUST_7908,43.0,Male,Monthly,2022-07-02
CUST_7909,43.0,Female,Yearly,2020-12-06
CUST_7910,62.0,Female,Prepaid,2023-04-26
CUST_7911,35.0,Male,Prepaid,2018-03-17
CUST_7912,43.0,Female,Yearly,2021-02-26
CUST_7913,43.0,Male,Monthly,2021-08-07
CUST_7914,43.0,Male,Monthly,2021-01-23
